tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date
"['sql', 'sql-server', 'pandas', 'sqlalchemy', 'airflow']","{'account_id': 21058830, 'reputation': 11, 'user_id': 15477627, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e2d726fea82c047de7db9b8dce37aac3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'JasperKPI', 'link': 'https://stackoverflow.com/users/15477627/jasperkpi'}",False,98,1,0,1690297166,1690207338,,76755251,CC BY-SA 4.0,https://stackoverflow.com/questions/76755251/sql-deadlock-on-sys-tables-within-pandas-to-sql-check-case-sensitive,SQL Deadlock on sys.tables within pandas &gt; to_sql &gt; check_case_sensitive,,,,
"['python', 'airflow', 'directed-acyclic-graphs', 'airflow-taskflow']","{'account_id': 23934397, 'reputation': 129, 'user_id': 17928364, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8c136ad5d30a513e379233b3f9f61789?s=256&d=identicon&r=PG', 'display_name': 'unnest_me', 'link': 'https://stackoverflow.com/users/17928364/unnest-me'}",True,120,2,-2,1690355155,1690206315,,76755125,CC BY-SA 4.0,https://stackoverflow.com/questions/76755125/airflow-task-parallel-and-waiting-for-another-to-complete,Airflow Task Parallel and waiting for another to complete,,,,
"['airflow', 'google-oauth', 'airflow-2.x']","{'account_id': 19728870, 'reputation': 1641, 'user_id': 14444816, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/TWTYZ.jpg?s=256&g=1', 'display_name': 'KristiLuna', 'link': 'https://stackoverflow.com/users/14444816/kristiluna'}",False,48,0,0,1690205929,1690205929,,76755080,CC BY-SA 4.0,https://stackoverflow.com/questions/76755080/setting-up-google-oauth-for-airflow-2-error-400-redirect-uri-mismatch,Setting up google oauth for Airflow 2 Error 400: redirect_uri_mismatch,,,,
"['docker', 'apache-spark', 'airflow', 'spark-submit', 'apache-spark-standalone']","{'account_id': 16802101, 'reputation': 1, 'user_id': 12147115, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-1yD0dEZi2Rk/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfyPhsDs8ABuFmBzTLnKDDey7_ZNA/photo.jpg?sz=256', 'display_name': 'Yash Agrawal', 'link': 'https://stackoverflow.com/users/12147115/yash-agrawal'}",False,42,0,0,1690204752,1690203862,1690204752.0,76754800,CC BY-SA 4.0,https://stackoverflow.com/questions/76754800/connecting-to-spark-standalone-cluster-from-airflow,Connecting to Spark Standalone cluster from Airflow,,,,
"['python', 'airflow']","{'account_id': 2929055, 'reputation': 1593, 'user_id': 2509778, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/607ae83f5c128f287ee5966393c5fcbc?s=256&d=identicon&r=PG', 'display_name': 'longbow', 'link': 'https://stackoverflow.com/users/2509778/longbow'}",False,26,0,0,1690193449,1690193449,,76753445,CC BY-SA 4.0,https://stackoverflow.com/questions/76753445/airflow-postgresprovider-does-not-recognize-connection,airflow postgresprovider does not recognize connection,,,,
"['kubernetes', 'airflow', 'kubernetes-helm']","{'account_id': 2939936, 'reputation': 3371, 'user_id': 2726900, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://i.stack.imgur.com/pZTTg.jpg?s=256&g=1', 'display_name': 'Felix', 'link': 'https://stackoverflow.com/users/2726900/felix'}",False,21,0,2,1690187537,1690187537,,76752686,CC BY-SA 4.0,https://stackoverflow.com/questions/76752686/airflow-in-kubernetes-airflow-variables-not-seen-in-operators,Airflow in Kubernetes: airflow variables not seen in operators,,,,
['airflow'],"{'account_id': 24200243, 'reputation': 11, 'user_id': 18158173, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/7692088367483907/picture?type=large', 'display_name': 'Mohammed Ameer', 'link': 'https://stackoverflow.com/users/18158173/mohammed-ameer'}",False,25,0,1,1690188785,1690185684,1690188785.0,76752451,CC BY-SA 4.0,https://stackoverflow.com/questions/76752451/airflow-2-2-4-celery-worker-down-with-error-amqp-exceptions-preconditionfailed,"Airflow 2.2.4 celery worker down with error...amqp.exceptions.PreconditionFailed: (0, 0): (406) PRECONDITION_FAILED -",,,,
"['azure', 'airflow', 'azure-data-factory']","{'account_id': 5631364, 'reputation': 21, 'user_id': 4458237, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a082537d3b2f42e0feec15263f7d57a0?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'zezzar', 'link': 'https://stackoverflow.com/users/4458237/zezzar'}",False,80,2,0,1690699027,1690036865,1690197359.0,76744335,CC BY-SA 4.0,https://stackoverflow.com/questions/76744335/unable-to-import-dags-to-managed-airflow-in-azure-data-factory,Unable to import dags to managed airflow in Azure Data Factory,,,,
"['mariadb', 'airflow', 'airflow-2.x']","{'account_id': 19728870, 'reputation': 1641, 'user_id': 14444816, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/TWTYZ.jpg?s=256&g=1', 'display_name': 'KristiLuna', 'link': 'https://stackoverflow.com/users/14444816/kristiluna'}",False,37,1,0,1690203866,1689970935,1689980151.0,76741011,CC BY-SA 4.0,https://stackoverflow.com/questions/76741011/maria-db-using-airflow-mysqlhook-to-connect-the-query-takes-forever-and-times-o,"Maria db using Airflow MySqlHook to connect, the query takes forever and times out",,,,
"['python', 'airflow', 'slack']","{'account_id': 11115958, 'reputation': 499, 'user_id': 8160293, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://lh3.googleusercontent.com/-4aHbnOr08ws/AAAAAAAAAAI/AAAAAAAAAX8/oSyRmcB__gk/photo.jpg?sz=256', 'display_name': 'Prof. Falken', 'link': 'https://stackoverflow.com/users/8160293/prof-falken'}",False,34,0,0,1689960087,1689960087,,76739991,CC BY-SA 4.0,https://stackoverflow.com/questions/76739991/airflow-callbacks-not-initiating,Airflow Callbacks Not Initiating,,,,
"['airflow', 'google-oauth', 'airflow-2.x']","{'account_id': 19728870, 'reputation': 1641, 'user_id': 14444816, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/TWTYZ.jpg?s=256&g=1', 'display_name': 'KristiLuna', 'link': 'https://stackoverflow.com/users/14444816/kristiluna'}",False,23,0,0,1689959094,1689959094,,76739899,CC BY-SA 4.0,https://stackoverflow.com/questions/76739899/airflow-2-4-2-setting-up-google-auth-but-nothing-is-happening-still-able-to-use,"Airflow 2.4.2 setting up google auth, but nothing is happening still able to use the username/pw login",,,,
"['python', 'airflow']","{'account_id': 14583863, 'reputation': 61, 'user_id': 10533376, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-07_q6CPz-FY/AAAAAAAAAAI/AAAAAAAAAAc/4yZiDYqY7Gs/photo.jpg?sz=256', 'display_name': 'Helen Kapatsa', 'link': 'https://stackoverflow.com/users/10533376/helen-kapatsa'}",False,83,2,0,1690206761,1689950409,1690108696.0,76738956,CC BY-SA 4.0,https://stackoverflow.com/questions/76738956/cannot-get-on-failure-callback-working-on-airflow,Cannot get on_failure_callback working on Airflow,,,,
"['airflow', 'directed-acyclic-graphs']","{'account_id': 29056482, 'reputation': 1, 'user_id': 22258168, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7e06d73f0501f21a35681e3e735f0b4f?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'kh0000', 'link': 'https://stackoverflow.com/users/22258168/kh0000'}",False,52,2,0,1690597002,1689909039,1689920490.0,76734894,CC BY-SA 4.0,https://stackoverflow.com/questions/76734894/airflow-2-5-1-tasks-stuck-in-queued,Airflow 2.5.1 - Tasks stuck in queued,,,,
"['amazon-web-services', 'airflow', 'aws-fargate', 'aws-batch']","{'account_id': 14726677, 'reputation': 1, 'user_id': 19106631, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-GPt0zx_B13c/AAAAAAAAAAI/AAAAAAAAADM/Uihs6dOptuk/photo.jpg?sz=256', 'display_name': 'James Rine', 'link': 'https://stackoverflow.com/users/19106631/james-rine'}",False,30,0,0,1689880178,1689880178,,76733047,CC BY-SA 4.0,https://stackoverflow.com/questions/76733047/airflow-batch-operator-use-fargate-spot-but-run-retries-on-fargate,"Airflow Batch Operator, Use Fargate Spot but run retries on Fargate",,,,
"['airflow', 'template-variables']","{'account_id': 11209667, 'reputation': 13, 'user_id': 8224072, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-62gCeSnmhns/AAAAAAAAAAI/AAAAAAAAAA4/IjNI01xzPzI/photo.jpg?sz=256', 'display_name': 'Himanshu Doi', 'link': 'https://stackoverflow.com/users/8224072/himanshu-doi'}",True,70,1,0,1689925166,1689861580,1689863722.0,76730676,CC BY-SA 4.0,https://stackoverflow.com/questions/76730676/accessing-value-of-ts-nodash-in-airflow,Accessing value of {{ts_nodash}} in airflow,,,,
"['charts', 'airflow', 'kubernetes-secrets', 'pgbouncer']","{'account_id': 8709611, 'reputation': 616, 'user_id': 6516240, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://lh3.googleusercontent.com/-xF2Uh_PvNOM/AAAAAAAAAAI/AAAAAAAAADk/Yj0xbysl7CY/photo.jpg?sz=256', 'display_name': 'Adil Blanco', 'link': 'https://stackoverflow.com/users/6516240/adil-blanco'}",False,142,0,0,1689818647,1689817733,1689818647.0,76726179,CC BY-SA 4.0,https://stackoverflow.com/questions/76726179/how-to-configure-pgbouncer-in-airflow,How to configure Pgbouncer in Airflow,,,,
"['airflow', 'airflow-2.x', 'airflow-webserver', 'airflow-taskflow']","{'account_id': 29037592, 'reputation': 1, 'user_id': 22243109, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f495cb5136da8e9880ad14aa32055df3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Sri_Dev', 'link': 'https://stackoverflow.com/users/22243109/sri-dev'}",True,36,1,0,1690405704,1689806077,1689806329.0,76725599,CC BY-SA 4.0,https://stackoverflow.com/questions/76725599/airflow-dag-isnt-completing-its-execution-heartbeat-error,Airflow Dag isn&#39;t completing its execution. [heartbeat] error,76775054.0,,,
"['google-bigquery', 'airflow']","{'account_id': 7561518, 'reputation': 1081, 'user_id': 9087739, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4bd65303bcddebfa17cbf83d72f8d2ec?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/9087739/paul'}",True,39,2,1,1690634233,1689790883,,76724210,CC BY-SA 4.0,https://stackoverflow.com/questions/76724210/adding-delay-between-dynamically-mapped-tasks-in-airflow-2-3-4,Adding delay between dynamically mapped tasks in Airflow 2.3.4,,,,
"['python', 'kubernetes', 'airflow']","{'account_id': 8632970, 'reputation': 1358, 'user_id': 6464041, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5228ebd535bc7a118648e4f3f53b6bef?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'G&#225;bor Fekete', 'link': 'https://stackoverflow.com/users/6464041/g%c3%a1bor-fekete'}",False,35,0,0,1689781211,1689781211,,76723033,CC BY-SA 4.0,https://stackoverflow.com/questions/76723033/how-to-pass-dag-params-to-a-kuberenetespodoperator-as-an-argument,How to pass DAG params to a KuberenetesPodOperator as an argument?,,,,
"['docker', 'docker-compose', 'gitlab', 'airflow', 'gitlab-ci']","{'account_id': 1397514, 'reputation': 11581, 'user_id': 1327005, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://i.stack.imgur.com/T7LNm.png?s=256&g=1', 'display_name': 'Assem', 'link': 'https://stackoverflow.com/users/1327005/assem'}",False,88,0,0,1689764669,1689762625,1689764669.0,76720327,CC BY-SA 4.0,https://stackoverflow.com/questions/76720327/failed-connection-to-localhost-inside-docker-container-in-gitlab-ci-with-docker,Failed connection to localhost inside docker container in Gitlab CI with docker:dind,,,,
"['python-3.x', 'airflow', 'airflow-2.x', 'airflow-webserver']","{'account_id': 22559695, 'reputation': 153, 'user_id': 16747499, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/gk9NT.jpg?s=256&g=1', 'display_name': 'Austin Jackson', 'link': 'https://stackoverflow.com/users/16747499/austin-jackson'}",False,33,0,0,1689748905,1689713834,1689725855.0,76716502,CC BY-SA 4.0,https://stackoverflow.com/questions/76716502/task-level-failures-are-not-triggered-in-fact-the-dag-level-is-repeated-with-al,"Task level failures are not triggered, in fact the dag level is repeated with alert TWICE",,,,
"['sql', 'google-bigquery', 'airflow', 'operator-keyword']","{'account_id': 28165928, 'reputation': 1, 'user_id': 21525124, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxb54FEtsfLbgNUhcsPtltZaPgU2EWIeWwQ0IfI=k-s256', 'display_name': 'Yen', 'link': 'https://stackoverflow.com/users/21525124/yen'}",False,20,1,0,1690635758,1689677189,,76711979,CC BY-SA 4.0,https://stackoverflow.com/questions/76711979/airflow-operator-to-run-multiple-big-query-job,Airflow operator to run multiple Big Query Job,,,,
"['python', 'airflow']","{'account_id': 11139688, 'reputation': 1857, 'user_id': 8176763, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-CIVYy7Hh3uk/AAAAAAAAAAI/AAAAAAAACBI/o0id--WRDAc/photo.jpg?sz=256', 'display_name': 'moth', 'link': 'https://stackoverflow.com/users/8176763/moth'}",True,388,1,1,1693060795,1689666964,1689667107.0,76710614,CC BY-SA 4.0,https://stackoverflow.com/questions/76710614/dag-import-error-attributeerror-taskdecorator-object-has-no-attribute-upd,dag import error : AttributeError: &#39;_TaskDecorator&#39; object has no attribute &#39;update_relative&#39;,76710852.0,,,
"['python', 'docker', 'beautifulsoup', 'airflow']","{'account_id': 29035900, 'reputation': 1, 'user_id': 22241808, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AAcHTtet96vBkclmqT3lyDac-Zoc-RTmSLuPTH8vQgVPxJFV=k-s256', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/22241808/chris'}",False,35,0,0,1689625839,1689625839,,76707894,CC BY-SA 4.0,https://stackoverflow.com/questions/76707894/how-do-i-properly-install-bs4-and-titlecase-packages-for-use-in-apache-airflow,How do I properly install bs4 and titlecase packages for use in Apache Airflow?,,,,
"['airflow', 'office365']","{'account_id': 21577790, 'reputation': 95, 'user_id': 17359519, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a67dddf28a437b79574f79ad0d7d1f5a?s=256&d=identicon&r=PG', 'display_name': 'intervort', 'link': 'https://stackoverflow.com/users/17359519/intervort'}",False,24,0,0,1689621978,1689621978,,76707548,CC BY-SA 4.0,https://stackoverflow.com/questions/76707548/apache-airflow-default-email-sender-using-o365-without-smtp-auth,Apache airflow default email sender using O365 without SMTP AUTH,,,,
['airflow'],"{'account_id': 5000234, 'reputation': 735, 'user_id': 4019495, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KYh5a.png?s=256&g=1', 'display_name': 'extremeaxe5', 'link': 'https://stackoverflow.com/users/4019495/extremeaxe5'}",True,35,1,1,1689620337,1689611297,,76706437,CC BY-SA 4.0,https://stackoverflow.com/questions/76706437/airflow-is-there-a-way-to-clear-all-failed-runs,Airflow: is there a way to &quot;clear all failed runs&quot;?,76707375.0,,,
"['python', 'airflow']","{'account_id': 11139688, 'reputation': 1857, 'user_id': 8176763, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-CIVYy7Hh3uk/AAAAAAAAAAI/AAAAAAAACBI/o0id--WRDAc/photo.jpg?sz=256', 'display_name': 'moth', 'link': 'https://stackoverflow.com/users/8176763/moth'}",True,59,1,0,1689749321,1689606624,,76705834,CC BY-SA 4.0,https://stackoverflow.com/questions/76705834/can-callbacks-be-implemented-with-the-new-task-decorator-in-airflow,can callbacks be implemented with the new @task decorator in airflow,76718651.0,,,
"['python', 'bash', 'airflow', 'google-compute-engine', 'pipeline']","{'account_id': 29031436, 'reputation': 1, 'user_id': 22238240, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AAcHTtfBSJr7s3FjP50HEtdGVTX5Y2DIvBcTWmxID0xFvNOA=k-s256', 'display_name': 'robert ryan', 'link': 'https://stackoverflow.com/users/22238240/robert-ryan'}",False,36,0,0,1689572108,1689572108,,76701717,CC BY-SA 4.0,https://stackoverflow.com/questions/76701717/bashcommand-error-when-ingest-using-airflow,Bashcommand error when Ingest using Airflow,,,,
['airflow'],"{'account_id': 18266964, 'reputation': 21, 'user_id': 13298479, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a5e79289d0128e82ddcf7a27614d0264?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ryan', 'link': 'https://stackoverflow.com/users/13298479/ryan'}",False,1130,2,2,1691504324,1689564435,1691504324.0,76701323,CC BY-SA 4.0,https://stackoverflow.com/questions/76701323/trying-to-download-apache-airflow-with-pip-but-error-pops-up-when-building-whee,Trying to download apache airflow with pip but error pops up when &quot;building wheels for collected packages: google-re2&quot;,,,,
"['python', 'airflow']","{'account_id': 11139688, 'reputation': 1857, 'user_id': 8176763, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-CIVYy7Hh3uk/AAAAAAAAAAI/AAAAAAAACBI/o0id--WRDAc/photo.jpg?sz=256', 'display_name': 'moth', 'link': 'https://stackoverflow.com/users/8176763/moth'}",False,55,0,0,1689532313,1689531394,1689532313.0,76699785,CC BY-SA 4.0,https://stackoverflow.com/questions/76699785/airflow-sqlsensor,Airflow SqlSensor,,,,
"['docker-compose', 'airflow']","{'account_id': 7873188, 'reputation': 540, 'user_id': 5949771, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/29b087090fc2ef0f51d5c4f596a2991c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Gs.', 'link': 'https://stackoverflow.com/users/5949771/gs'}",False,184,2,0,1694366541,1689521214,1689774398.0,76699047,CC BY-SA 4.0,https://stackoverflow.com/questions/76699047/can-i-set-up-an-airflow-docker-container-with-python-3-11-using-docker-compose,Can I Set Up an Airflow Docker Container with Python 3.11 using Docker Compose?,,,,
"['r', 'airflow']","{'account_id': 6239233, 'reputation': 921, 'user_id': 5309223, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://graph.facebook.com/10153280441762863/picture?type=large', 'display_name': 'Jos&#233;', 'link': 'https://stackoverflow.com/users/5309223/jos%c3%a9'}",False,24,0,0,1689417141,1689417141,,76693332,CC BY-SA 4.0,https://stackoverflow.com/questions/76693332/calling-rscript-within-airflow-always-throws-an-error-when-the-function-uses-tm,Calling Rscript within Airflow always throws an error when the function uses /tmp/dir/,,,,
"['docker', 'docker-compose', 'airflow', 'ubuntu-20.04', 'chown']","{'account_id': 4009823, 'reputation': 1, 'user_id': 3303560, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c4c2cb7230168d3109d1a00acf98b091?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Agust&#237;n', 'link': 'https://stackoverflow.com/users/3303560/agust%c3%adn'}",False,148,0,0,1689603803,1689379676,1689603803.0,76691702,CC BY-SA 4.0,https://stackoverflow.com/questions/76691702/running-airflow-in-docker-chown-changing-ownership-of-sources-logs-dags-pl,"Running Airflow in Docker \ chown: changing ownership of &#39;/sources/{logs,dags,plugins}&#39;: Invalid argument",,,,
"['pyspark', 'airflow', 'spark-submit']","{'account_id': 25311898, 'reputation': 31, 'user_id': 19134537, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/73f4cf14b7c5d59c5b8cf21bc9c89176?s=256&d=identicon&r=PG', 'display_name': 'KuRu', 'link': 'https://stackoverflow.com/users/19134537/kuru'}",False,135,1,0,1689395753,1689375591,,76691525,CC BY-SA 4.0,https://stackoverflow.com/questions/76691525/error-in-my-airflow-pipeline-when-it-run-spark-job,Error in my Airflow pipeline when it run Spark job,,,,
"['python', 'google-cloud-platform', 'airflow']","{'account_id': 28448275, 'reputation': 21, 'user_id': 21766706, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxbD1v_ENqD17h_o8clZQ3kAXXE13dW_aMnFHW4=k-s256', 'display_name': 'mrd44', 'link': 'https://stackoverflow.com/users/21766706/mrd44'}",False,49,0,1,1689368805,1689368805,,76691116,CC BY-SA 4.0,https://stackoverflow.com/questions/76691116/airflow-dag-breaks-with-defaultcredentialserror-when-using-google-oauth2-id-toke,Airflow DAG Breaks with DefaultCredentialsError When Using Google OAuth2 id_token,,,,
"['python', 'google-cloud-platform', 'airflow', 'directed-acyclic-graphs', 'google-cloud-composer']","{'account_id': 29019577, 'reputation': 1, 'user_id': 22229311, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AAcHTteE9HGZ3Ijdzr6_sAJr8mNwJS9DW9Ij--P1fHsrzePA=k-s256', 'display_name': 'Dylan Garc&#237;a', 'link': 'https://stackoverflow.com/users/22229311/dylan-garc%c3%ada'}",True,40,2,0,1689698886,1689363135,,76690673,CC BY-SA 4.0,https://stackoverflow.com/questions/76690673/is-it-possible-to-trigger-a-dag-from-an-on-failure-callback,Is It possible to trigger a Dag from an on_failure_callback?,76707588.0,,,
"['python', 'rust', 'raspberry-pi', 'airflow']","{'account_id': 15511691, 'reputation': 49, 'user_id': 11190300, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10156147521153202/picture?type=large', 'display_name': 'Geert Van Der Weide', 'link': 'https://stackoverflow.com/users/11190300/geert-van-der-weide'}",False,58,0,0,1689347600,1689347289,1689347600.0,76688989,CC BY-SA 4.0,https://stackoverflow.com/questions/76688989/error-rust-while-installing-airflow-on-raspberry-pi,error rust while installing airflow on raspberry pi,,,,
"['postgresql', 'airflow']","{'account_id': 11139688, 'reputation': 1857, 'user_id': 8176763, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-CIVYy7Hh3uk/AAAAAAAAAAI/AAAAAAAACBI/o0id--WRDAc/photo.jpg?sz=256', 'display_name': 'moth', 'link': 'https://stackoverflow.com/users/8176763/moth'}",True,35,1,1,1689596735,1689343403,,76688424,CC BY-SA 4.0,https://stackoverflow.com/questions/76688424/set-up-airflow-to-work-using-a-postgres-replicated-environment,Set up airflow to work using a postgres replicated environment,,,,
"['python', 'google-cloud-platform', 'airflow', 'credentials', 'identity-management']","{'account_id': 28448275, 'reputation': 21, 'user_id': 21766706, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxbD1v_ENqD17h_o8clZQ3kAXXE13dW_aMnFHW4=k-s256', 'display_name': 'mrd44', 'link': 'https://stackoverflow.com/users/21766706/mrd44'}",False,44,1,0,1689330414,1689329587,,76686732,CC BY-SA 4.0,https://stackoverflow.com/questions/76686732/how-can-i-connect-gcp-in-apache-airflow-using-python-without-using-local-os-envi,How can I connect gcp in Apache Airflow using Python without using local os.environ,,,,
"['pyspark', 'airflow', 'airflow-2.x', 'airflow-webserver']","{'account_id': 2572634, 'reputation': 1332, 'user_id': 2230961, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/df05e70e3f3e3bd8b8f486f1b43e45d9?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Vijay_Shinde', 'link': 'https://stackoverflow.com/users/2230961/vijay-shinde'}",False,24,0,0,1689327682,1689327682,,76686514,CC BY-SA 4.0,https://stackoverflow.com/questions/76686514/how-can-i-troubleshoot-the-issue-of-airflow-jobs-getting-unexpectedly-terminated,How can I troubleshoot the issue of Airflow jobs getting unexpectedly terminated after migration?,,,,
"['airflow', 'exit-code', 'lsf']","{'account_id': 7263739, 'reputation': 359, 'user_id': 5539351, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/10c4ed0e8678de73095f075faa8a6ac6?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'bolla', 'link': 'https://stackoverflow.com/users/5539351/bolla'}",False,22,0,0,1689323728,1689323728,,76686024,CC BY-SA 4.0,https://stackoverflow.com/questions/76686024/lsf-bsub-exit-code-inconsistent-in-airflow-sshoperator,LSF (bsub) exit code inconsistent in airflow SSHOperator,,,,
"['python', 'google-cloud-platform', 'airflow', 'credentials']","{'account_id': 28448275, 'reputation': 21, 'user_id': 21766706, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AGNmyxbD1v_ENqD17h_o8clZQ3kAXXE13dW_aMnFHW4=k-s256', 'display_name': 'mrd44', 'link': 'https://stackoverflow.com/users/21766706/mrd44'}",False,63,1,0,1689282067,1689263776,,76681313,CC BY-SA 4.0,https://stackoverflow.com/questions/76681313/secure-way-to-handle-google-cloud-platform-gcp-credentials-in-airflow,Secure Way to Handle Google Cloud Platform (GCP) Credentials in Airflow,,,,
"['airflow', 'airflow-2.x', 'airflow-api']","{'account_id': 2648142, 'reputation': 336, 'user_id': 2290436, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3fb8ef3e90e2d5e16d0ff0493ba0589e?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Henrique Mendon&#231;a', 'link': 'https://stackoverflow.com/users/2290436/henrique-mendon%c3%a7a'}",False,21,0,0,1689248733,1689248733,,76679025,CC BY-SA 4.0,https://stackoverflow.com/questions/76679025/airflow-dynamic-serial-tasks,Airflow dynamic serial tasks,,,,
"['kubernetes', 'airflow', 'airflow-2.x']","{'account_id': 5754204, 'reputation': 41, 'user_id': 4542736, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c09469b5df04bcd325d89b073bf72d13?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Himanshu Malhotra', 'link': 'https://stackoverflow.com/users/4542736/himanshu-malhotra'}",False,35,0,0,1689233496,1689233496,,76676933,CC BY-SA 4.0,https://stackoverflow.com/questions/76676933/airflow-jobs-stuck-in-scheduled-state,Airflow jobs stuck in scheduled state,,,,
"['docker', 'airflow']","{'account_id': 7873188, 'reputation': 540, 'user_id': 5949771, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/29b087090fc2ef0f51d5c4f596a2991c?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Gs.', 'link': 'https://stackoverflow.com/users/5949771/gs'}",False,25,1,1,1689231913,1689228806,,76676407,CC BY-SA 4.0,https://stackoverflow.com/questions/76676407/airflow-can-not-load-dag,Airflow can not load DAG,,,,
['airflow'],"{'account_id': 2765590, 'reputation': 1611, 'user_id': 2381393, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6b047e96860b269ecfe7f0870fedeaa4?s=256&d=identicon&r=PG', 'display_name': 'RowanC', 'link': 'https://stackoverflow.com/users/2381393/rowanc'}",False,16,0,0,1689211602,1689211602,,76675338,CC BY-SA 4.0,https://stackoverflow.com/questions/76675338/why-is-the-default-for-task-docker-autoremove-false,Why is the default for @task.docker autoremove = False,,,,
"['airflow', 'directed-acyclic-graphs']","{'account_id': 28339959, 'reputation': 11, 'user_id': 21673129, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3552f3ad99f9f68a88cf4ee02cdf568d?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Srihari ', 'link': 'https://stackoverflow.com/users/21673129/srihari'}",False,28,0,0,1689196577,1689196577,,76674506,CC BY-SA 4.0,https://stackoverflow.com/questions/76674506/broken-dag-needs-a-fix-tried-reinstalling-and-updating-the-packages,Broken DAG needs a fix. Tried reinstalling and updating the packages,,,,
